Style,Category,Artist,Title,Year,Image URL,Painting Info URL,Artist Info URL,Is painting,Face or body,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral
Renaissance Art,Early Renaissance,Piero della Francesca,The Resurrection,1460,https://use2-uploads2.wikiart.org/images/piero-della-francesca/the-resurrection(1).jpg,https://www.wikiart.org/en/piero-della-francesca/the-resurrection,https://www.wikiart.org/en/piero-della-francesca,yes,face,1.3,0,0,0.1,0,0,0,0,0.2,0.4,0,0,0.2,0.1,0,0.3,0,0,0.1,0.8,0
Renaissance Art,Northern Renaissance,Dirk Bouts,Portrait of a Man,1462,https://use2-uploads3.wikiart.org/images/dirk-bouts/portrait-of-a-man-1462.jpg,https://www.wikiart.org/en/dirk-bouts/portrait-of-a-man-1462,https://www.wikiart.org/en/dirk-bouts,yes,face,1.7,0,0.1,0.1,0.2,0,0,0.1,0.2,0.4,0.2,0,0.1,0.1,0,0,0,0.1,0,0.5,0
Renaissance Art,Northern Renaissance,Rogier van der Weyden,Portrait of a Woman,1464,https://use2-uploads7.wikiart.org/images/rogier-van-der-weyden/portrait-of-a-woman-1464.jpg,https://www.wikiart.org/en/rogier-van-der-weyden/portrait-of-a-woman-1464,https://www.wikiart.org/en/rogier-van-der-weyden,yes,face,1,0,0.083,0.083,0.167,0,0.083,0.083,0,0.167,0,0.083,0.083,0,0,0.333,0,0,0.083,0.25,0
Renaissance Art,Early Renaissance,Jacopo Bellini,Triptych of St. Sebastian,1464,https://use2-uploads5.wikiart.org/images/jacopo-bellini/triptych-of-st-sebastian-1464.jpg,https://www.wikiart.org/en/jacopo-bellini/triptych-of-st-sebastian-1464,https://www.wikiart.org/en/jacopo-bellini,yes,face,1.62,0.077,0,0.077,0,0,0.077,0.231,0.154,0,0.077,0,0.077,0,0,0.231,0.077,0,0.077,0.692,0
Renaissance Art,Early Renaissance,Paolo Uccello,A Young Lady of Fashion,1464,https://use2-uploads7.wikiart.org/images/paolo-uccello/a-young-lady-of-fashion.jpg,https://www.wikiart.org/en/paolo-uccello/a-young-lady-of-fashion,https://www.wikiart.org/en/paolo-uccello,yes,face,1.73,0,0,0.2,0.3,0.1,0,0.1,0.1,0.2,0.2,0,0.3,0,0.1,0.1,0.1,0.1,0.1,0.6,0
Renaissance Art,Northern Renaissance,Dirk Bouts,Mary and Child,1465,https://use2-uploads4.wikiart.org/images/dirk-bouts/mary-and-child.jpg,https://www.wikiart.org/en/dirk-bouts/mary-and-child,https://www.wikiart.org/en/dirk-bouts,yes,face,2.1,0,0,0.1,0,0,0,0,0.3,0.8,0.2,0.7,0.1,0,0,0,0,0,0.1,0.6,0
Renaissance Art,Early Renaissance,Jacopo Bellini,Virgin and Child,1465,https://use2-uploads1.wikiart.org/images/jacopo-bellini/virgin-and-child.jpg,https://www.wikiart.org/en/jacopo-bellini/virgin-and-child,https://www.wikiart.org/en/jacopo-bellini,yes,face,1.5,0.061,0.045,0.045,0.045,0.045,0.03,0.061,0.242,0.424,0.318,0.864,0.197,0.03,0.045,0.091,0.03,0.045,0.121,0.424,0
Renaissance Art,Early Renaissance,Filippo Lippi,St. John Taking Leave of his Parents,1465,https://use2-uploads6.wikiart.org/images/filippo-lippi/st-john-taking-leave-of-his-parents-1465.jpg,https://www.wikiart.org/en/filippo-lippi/st-john-taking-leave-of-his-parents-1465,https://www.wikiart.org/en/filippo-lippi,yes,face,0.46,0.154,0.077,0.077,0.077,0.154,0.077,0.077,0.154,0.231,0.231,0.077,0.077,0.077,0.154,0.231,0,0,0,0.308,0
Renaissance Art,Early Renaissance,Filippo Lippi,Disputation in the Synagogue,1465,https://use2-uploads8.wikiart.org/images/filippo-lippi/disputation-in-the-synagogue-1465.jpg,https://www.wikiart.org/en/filippo-lippi/disputation-in-the-synagogue-1465,https://www.wikiart.org/en/filippo-lippi,yes,face,1.2,0,0.2,0.2,0.1,0.2,0,0,0,0.2,0.1,0.1,0.1,0,0,0.2,0,0,0.1,0.6,0
Renaissance Art,Northern Renaissance,Dirk Bouts,Altarpiece of the Holy Sacrament,1466,https://use2-uploads4.wikiart.org/images/dirk-bouts/altarpiece-of-the-holy-sacrament.jpg,https://www.wikiart.org/en/dirk-bouts/altarpiece-of-the-holy-sacrament,https://www.wikiart.org/en/dirk-bouts,yes,face,1.8,0,0.1,0.2,0,0,0,0,0.3,0.4,0.4,0,0.3,0.1,0,0.1,0,0,0,0.5,0
Renaissance Art,Northern Renaissance,Dirk Bouts,The right wing of The Pearl of Brabant: Saint Christopher,1468,https://use2-uploads1.wikiart.org/images/dirk-bouts/the-right-wing-of-the-pearl-of-brabant-saint-christopher.jpg,https://www.wikiart.org/en/dirk-bouts/the-right-wing-of-the-pearl-of-brabant-saint-christopher,https://www.wikiart.org/en/dirk-bouts,yes,face,1.8,0.2,0,0.1,0.1,0,0,0,0.5,0.5,0.6,0.4,0.3,0,0,0,0,0.1,0.1,0.4,0
Renaissance Art,Early Renaissance,Andrea del Verrocchio,Madonna and Child,1470,https://use2-uploads0.wikiart.org/images/andrea-del-verrocchio/madonna-and-child.jpg,https://www.wikiart.org/en/andrea-del-verrocchio/madonna-and-child,https://www.wikiart.org/en/andrea-del-verrocchio,yes,face,1.6,0,0,0,0,0,0,0,0.2,0.6,0.3,1,0.1,0,0,0,0,0,0,0.4,0
Renaissance Art,Northern Renaissance,Petrus Christus,Portrait of a Young Girl,1470,https://use2-uploads1.wikiart.org/images/petrus-christus/portrait-of-a-young-girl.jpg,https://www.wikiart.org/en/petrus-christus/portrait-of-a-young-girl,https://www.wikiart.org/en/petrus-christus,yes,face,0.8,0,0.2,0,0.3,0,0.1,0,0,0.3,0.2,0,0.1,0,0,0.1,0,0.1,0,0.4,0
Renaissance Art,Northern Renaissance,Dirk Bouts,Portrait of a Man,1470,https://use2-uploads7.wikiart.org/images/dirk-bouts/portrait-of-a-man.jpg,https://www.wikiart.org/en/dirk-bouts/portrait-of-a-man,https://www.wikiart.org/en/dirk-bouts,yes,face,0.9,0.1,0.1,0.1,0.3,0,0,0.1,0.1,0.2,0.2,0.1,0,0,0,0.3,0,0,0,0.1,0
Renaissance Art,Early Renaissance,Paolo Uccello,St. George and the Dragon,1470,https://use2-uploads8.wikiart.org/images/paolo-uccello/st-george-and-the-dragon.jpg,https://www.wikiart.org/en/paolo-uccello/st-george-and-the-dragon,https://www.wikiart.org/en/paolo-uccello,yes,face,2.1,0,0.5,0.3,0.2,0.1,0.1,0.3,0.2,0.1,0.1,0,0.2,0.1,0.1,0.2,0,0,0.2,0.6,0
Renaissance Art,Northern Renaissance,Hugo van der Goes,The Adoration of the Kings (Monforte Altar),1470,https://use2-uploads2.wikiart.org/images/hugo-van-der-goes/the-adoration-of-the-kings-monforte-altar.jpg,https://www.wikiart.org/en/hugo-van-der-goes/the-adoration-of-the-kings-monforte-altar,https://www.wikiart.org/en/hugo-van-der-goes,yes,face,2,0.1,0,0.1,0,0,0,0,0.4,0.6,0.3,0.4,0.1,0.1,0,0.1,0.1,0,0.1,0.7,0
Renaissance Art,Northern Renaissance,Martin Schongauer,Holy Antonius,1470,https://use2-uploads1.wikiart.org/images/martin-schongauer/holy-antonius.jpg,https://www.wikiart.org/en/martin-schongauer/holy-antonius,https://www.wikiart.org/en/martin-schongauer,yes,face,1.2,0,0.2,0.3,0,0.1,0.1,0.8,0,0,0.2,0,0,0.3,0.1,0.3,0.1,0,0.2,0.3,0
Renaissance Art,Northern Renaissance,Hugo van der Goes,The Crucifixion,1470,https://use2-uploads3.wikiart.org/images/hugo-van-der-goes/the-crucifixion.jpg,https://www.wikiart.org/en/hugo-van-der-goes/the-crucifixion,https://www.wikiart.org/en/hugo-van-der-goes,yes,face,0.5,0.083,0.083,0.083,0.167,0.083,0.167,0.333,0.167,0.083,0.167,0.083,0.167,0.167,0.333,0.667,0.167,0.083,0.083,0.333,0
Renaissance Art,Northern Renaissance,Hugo van der Goes,Death of the Virgin,1470,https://use2-uploads7.wikiart.org/images/hugo-van-der-goes/death-of-the-virgin.jpg,https://www.wikiart.org/en/hugo-van-der-goes/death-of-the-virgin,https://www.wikiart.org/en/hugo-van-der-goes,yes,face,1.7,0.1,0,0.1,0,0,0,0.3,0.1,0,0.1,0.1,0.1,0.1,0.1,0.8,0.1,0,0,0.3,0
Renaissance Art,Northern Renaissance,Hans Memling,Adoration of the Magi: Whole Triptych,1470,https://use2-uploads1.wikiart.org/images/hans-memling/adoration-of-the-magi-whole-triptych.jpg,https://www.wikiart.org/en/hans-memling/adoration-of-the-magi-whole-triptych,https://www.wikiart.org/en/hans-memling,yes,face,1.9,0,0,0,0.1,0,0,0,0.4,0.3,0.2,0.1,0,0,0,0.1,0,0,0,0.8,0
Renaissance Art,Early Renaissance,Carlo Crivelli,Saint George,1470,https://use2-uploads6.wikiart.org/images/carlo-crivelli/saint-george.jpg,https://www.wikiart.org/en/carlo-crivelli/saint-george,https://www.wikiart.org/en/carlo-crivelli,yes,face,2,0,0.2,0.1,0,0,0.1,0.2,0.2,0.2,0,0,0.2,0,0,0.2,0,0,0.1,0.7,0
Renaissance Art,Early Renaissance,Antonello da Messina,Virgin of the Annunciation,1473,https://use2-uploads4.wikiart.org/images/antonello-da-messina/virgin-of-the-annunciation-1473.jpg,https://www.wikiart.org/en/antonello-da-messina/virgin-of-the-annunciation-1473,https://www.wikiart.org/en/antonello-da-messina,yes,face,1.42,0.012,0,0.049,0.012,0.049,0.012,0.062,0.136,0.185,0.383,0.21,0.185,0.062,0.062,0.086,0.049,0.062,0.037,0.432,0.012
Renaissance Art,Early Renaissance,Pietro Perugino,The Miracles of San Bernardino. The Healing of the blind and deaf Riccardo Micuzio,1473,https://use2-uploads4.wikiart.org/images/pietro-perugino/the-miracles-of-san-bernardino-the-healing-of-the-blind-and-deaf-riccardo-micuzio.jpg,https://www.wikiart.org/en/pietro-perugino/the-miracles-of-san-bernardino-the-healing-of-the-blind-and-deaf-riccardo-micuzio,https://www.wikiart.org/en/pietro-perugino,yes,face,1.33,0,0,0.25,0,0,0,0,0,0.167,0.333,0,0.333,0,0,0,0,0,0,0.5,0
Renaissance Art,Early Renaissance,Pietro Perugino,The Miracles of San Bernardino. Miracle baby born with one dead,1473,https://use2-uploads3.wikiart.org/images/pietro-perugino/the-miracles-of-san-bernardino-miracle-baby-born-with-one-dead.jpg,https://www.wikiart.org/en/pietro-perugino/the-miracles-of-san-bernardino-miracle-baby-born-with-one-dead,https://www.wikiart.org/en/pietro-perugino,yes,face,1.3,0,0,0.4,0.1,0.1,0.1,0.3,0.1,0.3,0.2,0,0.4,0,0.1,0,0,0,0.2,0.5,0
Renaissance Art,Early Renaissance,Carlo Crivelli,Lamentation of Christ,1473,https://use2-uploads2.wikiart.org/images/carlo-crivelli/lamentation-of-christ-1473.jpg,https://www.wikiart.org/en/carlo-crivelli/lamentation-of-christ-1473,https://www.wikiart.org/en/carlo-crivelli,yes,face,0.5,0,0,0,0,0,0,0.2,0.1,0,0.1,0.2,0.1,0,0.1,0.9,0.1,0,0,0,0
Renaissance Art,Early Renaissance,Antonello da Messina,Polyptych with St. Gregory,1473,https://use2-uploads3.wikiart.org/images/antonello-da-messina/polyptych-with-st-gregory-1473.jpg,https://www.wikiart.org/en/antonello-da-messina/polyptych-with-st-gregory-1473,https://www.wikiart.org/en/antonello-da-messina,yes,face,1.4,0,0,0,0,0,0,0,0.1,0.2,0.3,0,0.1,0,0,0,0,0,0,0.5,0.1
Renaissance Art,Early Renaissance,Antonello da Messina,Crucifixion,1475,https://use2-uploads7.wikiart.org/images/antonello-da-messina/crusifixion-1475.jpg,https://www.wikiart.org/en/antonello-da-messina/crusifixion-1475,https://www.wikiart.org/en/antonello-da-messina,yes,face,0.09,0,0,0,0.091,0.091,0.091,0.545,0.182,0,0.091,0.091,0.182,0.364,0.182,0.455,0.273,0,0.182,0.273,0
Renaissance Art,Northern Renaissance,Hans Memling,The Man of Sorrows in the Arms of the Virgin,1475,https://use2-uploads5.wikiart.org/images/hans-memling/the-man-of-sorrows-in-the-arms-of-the-virgin-1475.jpg,https://www.wikiart.org/en/hans-memling/the-man-of-sorrows-in-the-arms-of-the-virgin-1475,https://www.wikiart.org/en/hans-memling,yes,face,1.9,0,0,0.1,0,0,0,0.2,0.1,0,0.3,0.1,0,0,0.3,0.7,0.1,0,0.2,0.5,0
Renaissance Art,Early Renaissance,Andrea del Verrocchio,The Baptism of Christ,1475,https://use2-uploads4.wikiart.org/images/andrea-del-verrocchio/the-baptism-of-christ.jpg,https://www.wikiart.org/en/andrea-del-verrocchio/the-baptism-of-christ,https://www.wikiart.org/en/andrea-del-verrocchio,yes,face,1.5,0.2,0,0,0,0,0,0,0.2,0.3,0.3,0.1,0.2,0,0.1,0.2,0.1,0,0,0.6,0
Renaissance Art,Early Renaissance,Antonello da Messina,Portrait of a Man (The Condottiero),1475,https://use2-uploads2.wikiart.org/images/antonello-da-messina/portrait-of-a-man-the-condottiero-1475.jpg,https://www.wikiart.org/en/antonello-da-messina/portrait-of-a-man-the-condottiero-1475,https://www.wikiart.org/en/antonello-da-messina,yes,face,0.6,0,0.1,0.2,0.4,0,0.1,0,0.2,0.1,0.2,0,0,0.1,0,0.1,0,0,0.1,0.5,0
Renaissance Art,Early Renaissance,Andrea del Verrocchio,The Battle of Pydna,1475,https://use2-uploads2.wikiart.org/images/andrea-del-verrocchio/the-battle-of-pydna.jpg,https://www.wikiart.org/en/andrea-del-verrocchio/the-battle-of-pydna,https://www.wikiart.org/en/andrea-del-verrocchio,yes,face,0.73,0,0.267,0.133,0,0.067,0.067,0.467,0,0.067,0,0,0.067,0,0,0.133,0.133,0,0,0.2,0
Renaissance Art,Northern Renaissance,Hugo van der Goes,Portrait Of A Man,1475,https://use2-uploads1.wikiart.org/images/hugo-van-der-goes/portrait-of-a-man-1475.jpg,https://www.wikiart.org/en/hugo-van-der-goes/portrait-of-a-man-1475,https://www.wikiart.org/en/hugo-van-der-goes,yes,face,1.6,0.1,0,0.1,0,0,0,0,0.2,0.1,0.6,0,0.1,0,0,0,0,0,0,0.7,0
Renaissance Art,Early Renaissance,Carlo Crivelli,Virgin and Child Enthroned,1476,https://use2-uploads2.wikiart.org/images/carlo-crivelli/virgin-and-child-enthroned.jpg,https://www.wikiart.org/en/carlo-crivelli/virgin-and-child-enthroned,https://www.wikiart.org/en/carlo-crivelli,yes,face,1.9,0,0,0.1,0,0,0,0,0.2,0.6,0.2,0.6,0.2,0.1,0,0.2,0,0,0.1,0.4,0
Renaissance Art,Northern Renaissance,Hugo van der Goes,The Trinity Altar Panels,1478,https://use2-uploads8.wikiart.org/images/hugo-van-der-goes/the-trinity-altar-panels-1478.jpg,https://www.wikiart.org/en/hugo-van-der-goes/the-trinity-altar-panels-1478,https://www.wikiart.org/en/hugo-van-der-goes,yes,face,1.09,0.091,0,0,0,0.091,0.091,0,0.182,0.182,0.182,0.091,0.091,0,0,0.091,0.091,0,0,0.455,0
Renaissance Art,Early Renaissance,Sandro Botticelli,Primavera,1478,https://use2-uploads5.wikiart.org/images/sandro-botticelli/primavera-1478(1).jpg,https://www.wikiart.org/en/sandro-botticelli/primavera-1478,https://www.wikiart.org/en/sandro-botticelli,yes,face,1.83,0.083,0,0,0,0,0.083,0,0.083,0.583,0.083,0.333,0.25,0,0,0,0,0,0,0.333,0
Renaissance Art,Early Renaissance,Pietro Perugino,St. Sebastian and pieces of figure of St. Rocco and St. Peter,1478,https://use2-uploads8.wikiart.org/images/pietro-perugino/st-sebastian-and-pieces-of-figure-of-st-rocco-and-st-peter.jpg,https://www.wikiart.org/en/pietro-perugino/st-sebastian-and-pieces-of-figure-of-st-rocco-and-st-peter,https://www.wikiart.org/en/pietro-perugino,yes,face,1.91,0,0.182,0.091,0.091,0,0,0.455,0,0,0.182,0,0,0.091,0.273,0.455,0.091,0,0,0.364,0
Renaissance Art,Early Renaissance,Andrea del Verrocchio,Lorenzo de Medici,1480,https://use2-uploads5.wikiart.org/images/andrea-del-verrocchio/lorenzo-de-medici-1480.jpg,https://www.wikiart.org/en/andrea-del-verrocchio/lorenzo-de-medici-1480,https://www.wikiart.org/en/andrea-del-verrocchio,no,face,1.17,0.083,0.25,0.25,0,0.083,0.083,0,0,0,0,0,0.25,0,0,0,0,0,0.083,0.333,0
Renaissance Art,Early Renaissance,Leonardo da Vinci,The Madonna of the Carnation,1480,https://use2-uploads7.wikiart.org/images/leonardo-da-vinci/the-madonna-of-the-carnation.jpg,https://www.wikiart.org/en/leonardo-da-vinci/the-madonna-of-the-carnation,https://www.wikiart.org/en/leonardo-da-vinci,yes,face,1.9,0,0,0,0,0,0,0,0.1,0.6,0.2,0.5,0,0,0,0,0,0,0,0.5,0
Renaissance Art,Early Renaissance,Andrea Mantegna,San Sebastian,1480,https://use2-uploads4.wikiart.org/images/andrea-mantegna/san-sebastian-1480.jpg,https://www.wikiart.org/en/andrea-mantegna/san-sebastian-1480,https://www.wikiart.org/en/andrea-mantegna,yes,face,0.7,0,0,0.2,0,0,0.1,0.4,0,0,0.2,0,0,0,0,1,0.2,0,0.2,0.4,0
Renaissance Art,Early Renaissance,Giovanni Bellini,The San Giobbe Altarpiece Detail of Music Making Angels,1480,https://use2-uploads2.wikiart.org/images/giovanni-bellini/the-san-giobbe-altarpiece-detail-of-music-making-angels-1480.jpg,https://www.wikiart.org/en/giovanni-bellini/the-san-giobbe-altarpiece-detail-of-music-making-angels-1480,https://www.wikiart.org/en/giovanni-bellini,yes,face,1.7,0.2,0,0.1,0.2,0,0,0,0.2,0.8,0.4,0.3,0.1,0,0,0,0,0.1,0.1,0.4,0
Renaissance Art,Northern Renaissance,Hans Memling,Madonna and Child Enthroned with Two Angels,1480,https://use2-uploads4.wikiart.org/images/hans-memling/madonna-and-child-enthroned-with-two-angels-1480.jpg,https://www.wikiart.org/en/hans-memling/madonna-and-child-enthroned-with-two-angels-1480,https://www.wikiart.org/en/hans-memling,yes,face,2.5,0,0,0.1,0,0,0,0,0.2,0.7,0.2,0.7,0.2,0,0,0,0,0,0.1,0.5,0
Renaissance Art,Early Renaissance,Pinturicchio,Saint Jerome in the Wilderness,1480,https://use2-uploads0.wikiart.org/images/pinturicchio/saint-jerome-in-the-wilderness-1480.jpg,https://www.wikiart.org/en/pinturicchio/saint-jerome-in-the-wilderness-1480,https://www.wikiart.org/en/pinturicchio,yes,face,1.2,0,0,0,0,0,0,0,0.3,0,0.3,0,0.2,0,0,0.8,0.3,0,0,0.3,0
Renaissance Art,Early Renaissance,Pinturicchio,Madonna with Writing Child and St. Jerome,1481,https://use2-uploads1.wikiart.org/images/pinturicchio/madonna-with-writing-child-and-st-jerome-1481.jpg,https://www.wikiart.org/en/pinturicchio/madonna-with-writing-child-and-st-jerome-1481,https://www.wikiart.org/en/pinturicchio,yes,face,1.45,0,0.091,0.091,0,0,0,0,0.091,0.364,0.364,0.636,0.182,0,0,0,0,0,0.091,0.364,0
Renaissance Art,Northern Renaissance,Gerard David,Christ Nailed to the Cross,1481,https://use2-uploads0.wikiart.org/images/gerard-david/christ-nailed-to-the-cross.jpg,https://www.wikiart.org/en/gerard-david/christ-nailed-to-the-cross,https://www.wikiart.org/en/gerard-david,yes,face,0.57,0.071,0.071,0.071,0,0.143,0.214,0.357,0.071,0,0.286,0,0,0.071,0.071,0.429,0.143,0.071,0.071,0.286,0
Renaissance Art,Early Renaissance,Sandro Botticelli,Venus and Mars,1483,https://use2-uploads5.wikiart.org/images/sandro-botticelli/venus-and-mars(1).jpg,https://www.wikiart.org/en/sandro-botticelli/venus-and-mars-1483-1,https://www.wikiart.org/en/sandro-botticelli,yes,face,2,0,0.1,0.1,0.3,0,0,0,0.1,0.4,0,0.6,0.1,0,0,0.2,0,0,0.1,0.2,0
Renaissance Art,Early Renaissance,Carlo Crivelli,Lamentation Over the Dead Christ,1485,https://use2-uploads4.wikiart.org/images/carlo-crivelli/lamentation-over-the-dead-christ-1485.jpg,https://www.wikiart.org/en/carlo-crivelli/lamentation-over-the-dead-christ-1485,https://www.wikiart.org/en/carlo-crivelli,yes,face,0.78,0.011,0.09,0.034,0.067,0.022,0.09,0.292,0.079,0.045,0.067,0.112,0.056,0.101,0.213,0.719,0.135,0.011,0.045,0.157,0
Renaissance Art,Northern Renaissance,Hieronymus Bosch,The Seven Deadly Sins and the Four Last Things,1485,https://use2-uploads2.wikiart.org/images/hieronymus-bosch/the-seven-deadly-sins-and-the-four-last-things-1485.jpg,https://www.wikiart.org/en/hieronymus-bosch/the-seven-deadly-sins-and-the-four-last-things-1485,https://www.wikiart.org/en/hieronymus-bosch,yes,face,0.8,0,0,0.1,0,0.1,0,0.4,0.1,0.1,0.2,0,0.1,0.1,0,0.1,0,0.1,0.1,0.3,0
Renaissance Art,Northern Renaissance,Jean Hey,Portrait of Charles II of Bourbon,1485,https://use2-uploads3.wikiart.org/images/jean-hey/portrait-of-charles-ii-of-bourbon.jpg,https://www.wikiart.org/en/jean-hey/portrait-of-charles-ii-of-bourbon,https://www.wikiart.org/en/jean-hey,yes,face,1.1,0,0,0,0.2,0,0,0,0.2,0.2,0.1,0.1,0.1,0,0,0,0,0,0,0.8,0
Renaissance Art,Early Renaissance,Sandro Botticelli,The Birth of Venus,1485,https://use2-uploads5.wikiart.org/images/sandro-botticelli/the-birth-of-venus-1485(1).jpg,https://www.wikiart.org/en/sandro-botticelli/the-birth-of-venus-1485,https://www.wikiart.org/en/sandro-botticelli,yes,face,2.2,0,0,0.1,0.1,0,0,0,0.3,0.9,0.1,0.7,0.3,0,0,0,0,0,0,0.5,0
Renaissance Art,Early Renaissance,Carlo Crivelli,Annunciation with Saint Emidius,1486,https://use2-uploads1.wikiart.org/00116/images/carlo-crivelli/2.jpg,https://www.wikiart.org/en/carlo-crivelli/annunciation-with-saint-emidius-1486,https://www.wikiart.org/en/carlo-crivelli,yes,face,1.65,0.039,0.02,0.118,0.039,0,0.02,0,0.176,0.529,0.176,0.137,0.275,0.02,0,0.02,0,0,0.039,0.549,0
Renaissance Art,Early Renaissance,Domenico Ghirlandaio,Francesco Sassetti and His Son Teodoro,1487,https://use2-uploads2.wikiart.org/images/domenico-ghirlandaio/francesco-sassetti-and-his-son-teodoro.jpg,https://www.wikiart.org/en/domenico-ghirlandaio/francesco-sassetti-and-his-son-teodoro,https://www.wikiart.org/en/domenico-ghirlandaio,yes,face,1.25,0.167,0,0.083,0,0,0,0,0,0.083,0.167,0.25,0.083,0,0,0.083,0,0,0,0.667,0
Renaissance Art,Early Renaissance,Giovanni Bellini,Transfiguration of Christ,1487,https://use2-uploads3.wikiart.org/images/giovanni-bellini/transfiguration-of-christ.jpg,https://www.wikiart.org/en/giovanni-bellini/transfiguration-of-christ,https://www.wikiart.org/en/giovanni-bellini,yes,face,2.3,0.1,0,0.3,0,0,0,0.1,0.2,0.4,0.2,0.2,0.2,0,0.1,0.2,0,0,0.2,0.8,0
Renaissance Art,High Renaissance,Michelangelo,The Torment of Saint Anthony,1487,https://use2-uploads2.wikiart.org/images/michelangelo/the-torment-of-saint-anthony.jpg,https://www.wikiart.org/en/michelangelo/the-torment-of-saint-anthony,https://www.wikiart.org/en/michelangelo,yes,face,0,0,0.3,0,0.2,0,0.5,0.9,0,0.1,0,0,0.2,0.2,0.1,0.3,0.1,0,0,0,0
Renaissance Art,Early Renaissance,Carlo Crivelli,Virgin and Child Enthroned with Saints,1488,https://use2-uploads5.wikiart.org/images/carlo-crivelli/virgin-and-child-enthroned-with-saints.jpg,https://www.wikiart.org/en/carlo-crivelli/virgin-and-child-enthroned-with-saints,https://www.wikiart.org/en/carlo-crivelli,yes,face,1.4,0,0,0.1,0.1,0,0.1,0.1,0.4,0.5,0.2,0.3,0.2,0,0,0.1,0,0,0.1,0.5,0
Renaissance Art,Northern Renaissance,Jean Hey,The Nativity,1490,https://use2-uploads0.wikiart.org/images/jean-hey/the-nativity.jpg,https://www.wikiart.org/en/jean-hey/the-nativity,https://www.wikiart.org/en/jean-hey,yes,face,1.7,0,0,0.1,0,0,0.1,0,0.3,0.6,0.5,0.8,0.2,0,0,0,0,0,0.1,0.4,0
Renaissance Art,High Renaissance,Giovanni Antonio Boltraffio,Madonna Litta,1490,https://use2-uploads7.wikiart.org/images/giovanni-antonio-boltraffio/madonna-litta-1490.jpg,https://www.wikiart.org/en/giovanni-antonio-boltraffio/madonna-litta-1490,https://www.wikiart.org/en/giovanni-antonio-boltraffio,yes,face,1.9,0,0,0,0,0,0,0,0.1,0.5,0.2,0.9,0.1,0,0,0,0,0,0,0.2,0
